id;tp;a;b;c;d;e;f;dec
117;10;4.438;1.82;27.425;21.36;35.552;13.183;1
117;11;4.847;1.093;28.974;27.911;16.677;38.669;1
117;12;9.107;4.813;24.449;6.462;37.389;46.858;1
117;13;3.182;7.805;24.794;3.374;28.748;35.673;1
117;14;6.962;18.483;2.076;2.142;28.44;58.745;1
117;15;6.208;5.957;5.476;28.259;5.529;9.667;1
117;16;3.691;8.934;7.228;15.07;5.396;18.335;1
117;17;1.238;2.006;13.397;29.104;45.161;16.908;1
117;18;4.793;17.694;1.508;17.362;6.676;37.836;1
117;19;3.52;17.625;15.082;6.272;26.029;47.615;1
117;20;0.504;9.867;2.808;3.034;33.075;0.421;1
118;1;2.275;17.08;8.376;14.374;18.342;41.874;3
118;2;3.917;10.52;0.995;32.653;43.495;54.847;3
118;3;8.407;7.494;28.445;10.469;22.98;54.184;3
118;4;4.462;19.539;8.815;8.16;21.895;6.997;3
118;5;5.197;10.79;29.154;17.877;19.169;16.063;3
118;6;3.512;14.685;25.592;31.596;6.196;44.77;3
118;7;5.954;16.597;14.931;0.79;27.68;39.519;3
118;8;0.245;11.478;25.689;3.749;38.581;31.206;3
118;9;7.185;14.478;1.864;6.407;19.047;32.031;3
118;10;1.372;8.087;22.151;4.991;5.837;20.47;3
118;11;4.488;12.748;17.518;37.947;2.782;56.623;3
118;12;4.026;1.223;14.143;26.658;0.275;6.902;3
118;13;8.333;2.704;22.877;37.436;8.964;7.851;3
118;14;9.294;3.172;10.804;23.328;2.945;58.683;3
118;15;6.109;8.576;2.303;23.774;19.868;44.354;3
118;16;6.798;13.906;16.523;29.851;18.676;32.937;3
118;17;9.008;8.824;11.985;22.333;37.888;2.433;3
118;18;6.726;18.52;16.998;16.144;12.257;36.412;3
118;19;8.257;16.698;23.241;36.294;41.531;40.218;3
118;20;8.639;18.097;27.33;18.808;11.8;13.869;3
119;1;3.688;9.016;1.761;12.014;6.02;23.902;2
119;2;9.345;7.994;0.932;4.441;40.54;6.96;2
119;3;4.802;16.322;6.425;34.768;32.479;3.206;2
119;4;7.222;11.451;0.558;2.308;39.726;12.918;2
119;5;4.893;3.988;22.569;17.993;28.552;48.568;2
119;6;2.594;9.528;23.267;30.209;30.469;24.266;2
119;7;6.987;4.742;24.117;14.456;21.973;24.464;2
119;8;8.772;5.595;9.775;14.359;12.299;58.275;2
119;9;3.571;4.168;27.857;30.339;29.428;59.383;2
119;10;2.183;3.351;29.953;19.157;19.497;40.728;2
119;11;9.825;16.029;11.482;19.381;40.16;11.847;2
119;12;8.149;0.885;0.616;36.93;45.716;6.728;2
119;13;0.605;2.341;16.71;25.284;15.104;43.766;2
119;14;5.058;8.133;11.476;10.377;40.219;34.849;2
119;15;8.0;17.101;28.758;11.453;35.077;32.209;2
119;16;3.823;18.155;2.12;38.914;9.232;9.099;2
119;17;7.183;19.24;13.058;26.398;49.064;4.719;2
119;18;8.38;3.333;0.499;35.751;17.622;27.568;2
119;19;4.458;10.83;5.406;24.687;2.562;7.63;2
119;20;9.657;2.224;10.682;27.649;44.296;37.395;2
120;1;9.469;12.757;8.63;14.18;26.555;25.572;3
120;2;4.761;6.759;18.808;3.74;12.644;21.867;3
120;3;7.17;1.153;19.408;10.959;2.115;37.167;3
120;4;5.007;18.586;25.377;9.696;46.864;36.234;3
120;5;6.029;1.895;18.647;29.763;35.102;38.647;3
120;6;8.915;2.404;20.78;21.036;37.055;17.862;3
120;7;6.689;18.396;4.22;17.728;42.902;58.915;3
120;8;8.906;0.543;1.317;12.533;13.435;2.344;3
120;9;3.631;1.132;27.204;27.403;11.827;7.632;3
120;10;8.198;3.218;15.377;6.757;31.101;28.406;3
120;11;1.259;11.51;9.078;21.194;27.524;17.717;3
120;12;1.795;2.776;14.924;25.283;43.303;51.326;3
120;13;3.938;3.873;4.501;29.339;7.543;27.573;3
120;14;3.872;2.191;2.607;18.845;46.65;53.95;3
120;15;0.187;3.273;7.478;18.527;3.839;38.293;3
120;16;8.077;19.2;6.247;9.739;47.384;38.737;3
120;17;1.906;14.615;14.645;30.656;24.218;2.836;3
120;18;2.429;11.59;19.472;24.829;20.929;38.381;3
120;19;0.726;2.314;3.961;24.081;14.71;37.345;3
120;20;3.691;9.126;11.668;16.175;21.2;55.981;3
121;1;0.595;9.147;21.246;14.939;32.698;38.498;1
121;2;1.211;11.837;9.232;4.701;12.51;34.403;1
121;3;4.381;6.06;19.427;10.628;28.448;19.837;1
121;4;2.636;7.816;18.443;2.417;22.035;22.603;1
121;5;1.647;5.98;28.264;15.787;42.418;46.582;1
121;6;3.463;16.699;26.56;2.917;3.288;9.782;1
121;7;5.405;4.779;27.799;39.279;12.003;55.655;1
121;8;6.239;19.562;25.173;2.805;7.121;27.396;1
121;9;7.94;5.374;1.127;24.841;16.399;14.064;1
121;10;0.508;1.515;7.114;3.148;8.327;21.278;1
121;11;9.466;1.279;26.35;29.277;30.783;5.144;1
121;12;7.37;6.124;3.415;7.587;38.399;3.389;1
121;13;3.594;1.118;9.628;35.877;33.087;1.245;1
121;14;6.272;4.487;4.992;1.583;17.854;2.138;1
121;15;1.777;6.584;21.245;9.33;43.588;3.655;1
121;16;5.995;1.761;8.416;8.378;33.392;57.574;1
121;17;6.286;5.999;14.103;21.861;27.249;11.124;1
121;18;7.686;5.405;19.601;35.624;44.68;37.338;1
121;19;0.031;15.072;13.003;36.54;38.326;54.864;1
121;20;0.357;8.011;3.945;21.713;0.003;8.963;1
122;1;3.778;7.901;22.639;1.464;39.227;15.462;3
122;2;1.5;19.742;12.123;12.346;26.046;48.664;3
122;3;5.715;16.788;5.444;38.231;2.713;25.863;3
122;4;6.222;11.675;11.434;1.663;25.269;35.595;3
122;5;3.407;16.809;1.63;23.943;29.746;0.165;3
122;6;6.859;19.834;29.636;20.515;26.071;30.613;3
122;7;5.168;11.737;14.249;38.506;22.5;35.663;3
122;8;3.133;11.458;15.77;32.19;34.514;36.366;3
122;9;1.924;1.689;5.346;32.994;14.94;13.469;3
122;10;0.287;0.115;11.485;26.66;17.179;6.389;3
122;11;7.445;6.158;10.508;37.563;25.125;34.763;3
122;12;4.604;11.722;9.238;23.156;1.437;51.758;3
122;13;1.65;3.489;14.356;1.838;0.123;52.647;3
122;14;7.068;6.146;1.945;33.938;23.429;3.89;3
122;15;7.109;15.437;1.157;34.176;40.346;25.814;3
122;16;9.155;4.323;2.137;24.066;0.97;18.582;3
122;17;0.407;15.466;3.838;23.703;27.724;6.595;3
122;18;7.62;14.729;9.862;34.507;20.159;35.281;3
122;19;8.417;17.06;27.745;35.598;22.891;30.67;3
122;20;8.201;3.77;29.517;20.864;48.534;28.266;3
123;1;5.29;18.064;26.935;13.053;20.479;34.883;3
123;2;0.762;10.859;0.135;8.895;30.216;33.706;3
123;3;2.967;13.418;28.86;14.265;8.304;2.02;3
123;4;7.613;14.804;2.953;10.373;46.679;59.894;3
123;5;1.475;1.246;11.891;3.822;44.753;45.256;3
123;6;7.688;5.043;21.788;20.743;10.359;2.224;3
123;7;3.619;19.13;9.213;36.082;16.633;18.35;3
123;8;2.316;14.143;25.929;25.935;18.327;16.003;3
123;9;7.46;5.234;23.856;6.06;22.31;14.974;3
123;10;2.617;6.278;28.765;21.231;47.641;55.859;3
123;11;6.213;15.122;14.812;19.082;35.501;40.788;3
123;12;7.627;19.873;14.261;38.607;44.755;59.631;3
123;13;5.769;7.953;4.784;19.053;4.264;14.991;3
123;14;3.464;19.494;22.417;9.402;12.528;44.195;3
123;15;2.023;16.022;22.9;0.842;48.72;57.823;3
123;16;7.051;0.978;1.154;22.567;1.228;3.912;3
123;17;5.209;2.556;8.294;21.681;14.338;53.711;3
123;18;9.523;19.671;18.684;28.407;6.847;48.014;3
123;19;3.15;1.989;29.243;26.132;8.848;23.783;3
123;20;2.067;10.149;12.402;35.596;15.333;22.731;3
124;1;7.093;9.416;27.524;9.096;32.545;12.52;2
124;2;6.248;7.703;21.243;24.57;33.623;16.935;2
124;3;9.735;13.692;2.763;28.042;44.098;33.762;2
124;4;4.824;19.156;25.461;38.051;15.93;55.726;2
124;5;1.218;12.446;28.816;4.739;23.09;12.815;2
124;6;2.287;3.487;13.922;10.231;21.341;21.019;2
124;7;7.128;16.254;7.556;31.176;15.069;31.343;2
124;8;1.816;8.635;3.557;18.824;5.415;10.402;2
124;9;2.473;18.623;14.864;38.11;21.176;40.541;2
124;10;4.315;9.782;11.824;23.352;6.747;8.55;2
124;11;2.101;5.542;29.855;11.93;43.092;34.274;2
124;12;1.506;12.149;27.864;10.964;23.821;10.202;2
124;13;7.987;12.492;21.211;31.595;2.331;28.3;2
124;14;4.295;9.065;27.552;38.066;5.052;24.184;2
124;15;2.163;19.734;2.027;1.797;38.86;42.871;2
124;16;1.148;10.081;5.765;26.695;36.061;25.174;2
124;17;3.625;17.757;11.626;1.972;40.8;7.026;2
124;18;2.909;12.66;27.524;37.201;41.374;17.76;2
124;19;9.326;9.487;12.496;22.285;11.324;36.532;2
124;20;7.517;19.989;19.051;11.391;28.159;43.278;2
125;1;3.56;16.194;6.424;28.3;37.027;34.716;2
125;2;0.412;6.58;6.727;5.273;6.994;20.199;2
125;3;7.612;16.472;24.087;4.173;46.863;29.886;2
125;4;5.672;7.687;25.276;24.479;36.802;57.794;2
125;5;4.755;14.256;28.397;33.494;39.295;28.731;2
125;6;8.25;18.837;8.983;10.633;14.731;3.701;2
125;7;4.35;3.65;3.296;1.793;15.482;6.963;2
125;8;9.629;5.434;19.601;1.832;12.171;8.613;2
125;9;8.47;15.28;19.535;38.318;47.986;1.513;2
125;10;5.009;8.149;10.421;12.144;5.444;17.904;2
125;11;3.074;13.75;0.119;38.9;39.557;13.779;2
125;12;1.033;9.061;24.802;7.456;9.827;1.627;2
125;13;3.304;7.405;10.707;14.646;26.149;22.197;2
125;14;2.603;15.968;2.547;29.521;46.638;10.208;2
125;15;3.336;11.996;8.743;10.426;30.7;12.048;2
125;16;9.955;6.284;7.991;11.112;21.803;53.022;2
125;17;5.537;6.798;6.189;39.16;1.002;13.063;2
125;18;3.944;16.099;24.518;19.329;42.629;8.103;2
125;19;8.695;0.44;4.665;24.23;8.185;29.971;2
125;20;9.874;18.307;10.574;19.803;27.405;20.432;2
126;1;7.542;6.537;12.586;31.007;48.3;40.834;1
126;2;4.568;6.933;12.734;16.301;31.154;29.109;1
126;3;4.624;17.125;26.348;27.413;21.1;33.421;1
126;4;5.971;0.339;27.106;31.625;2.166;45.802;1
126;5;0.705;11.191;6.942;31.027;12.032;22.322;1
126;6;1.739;15.169;28.452;37.759;26.973;13.274;1
126;7;6.424;4.038;3.081;19.145;29.435;21.592;1
126;8;2.149;15.974;26.985;25.368;0.728;44.917;1
126;9;2.177;8.51;15.432;5.782;13.731;53.23;1
126;10;5.299;9.994;22.359;32.203;30.266;3.116;1
126;11;7.949;10.365;19.45;0.207;33.439;20.441;1
126;12;9.668;10.216;28.936;39.671;42.536;53.713;1
126;13;3.61;15.487;11.231;35.031;16.885;13.277;1
126;14;4.105;4.514;18.648;37.316;45.93;50.882;1
126;15;8.481;9.546;5.203;34.952;18.017;54.308;1
126;16;6.668;18.288;16.643;14.843;5.254;1.361;1
126;17;3.029;14.558;20.148;31.011;12.009;5.825;1
126;18;8.538;6.237;28.441;24.233;23.018;49.534;1
126;19;6.509;11.662;5.728;17.683;20.383;28.859;1
126;20;0.155;9.273;6.06;4.111;36.256;24.734;1
127;1;4.894;4.803;29.036;8.761;26.51;59.28;2
127;2;4.273;10.891;4.922;25.932;2.816;57.923;2
127;3;2.276;18.814;2.053;4.606;47.936;21.086;2
127;4;2.532;17.414;22.1;37.623;29.288;15.645;2
127;5;0.53;18.395;19.317;20.25;34.806;48.23;2
127;6;2.988;12.542;15.249;20.688;17.604;30.796;2
127;7;3.255;18.817;1.262;3.544;27.542;22.945;2
127;8;2.09;12.332;25.108;32.152;44.01;59.79;2
127;9;0.1;11.794;23.172;3.09;11.8;1.358;2
127;10;3.543;18.349;5.584;21.879;35.001;17.75;2
127;11;5.243;15.483;15.278;4.81;17.162;40.064;2
127;12;8.254;2.424;4.73;19.045;12.867;25.998;2
127;13;9.168;18.789;17.632;25.174;31.043;46.538;2
127;14;5.239;6.074;19.69;16.905;26.138;1.945;2
127;15;9.931;13.437;3.187;3.073;6.113;16.128;2
127;16;0.274;9.119;20.553;15.047;30.167;43.561;2
127;17;3.363;5.606;15.306;32.081;5.368;30.607;2
127;18;6.323;3.73;7.049;6.755;38.767;38.385;2
127;19;7.747;8.107;13.081;17.672;27.058;15.069;2
127;20;4.172;7.234;29.342;11.14;24.538;24.579;2
128;1;4.058;11.769;20.897;15.284;46.704;25.299;3
128;2;1.858;3.812;9.91;18.352;2.377;22.684;3
128;3;0.285;8.099;8.163;36.094;28.306;50.471;3
128;4;5.192;15.511;12.834;16.17;38.671;1.498;3
128;5;7.298;11.859;20.145;23.9;36.029;8.057;3
128;6;2.811;17.073;14.187;15.362;46.206;33.131;3
128;7;1.783;0.094;18.115;13.847;38.798;21.634;3
128;8;8.696;6.839;4.647;4.23;35.32;36.8;3
128;9;6.112;15.405;23.505;23.526;7.928;16.059;3
128;10;7.492;13.088;5.435;35.156;12.263;11.717;3
128;11;1.106;1.115;19.339;13.328;36.442;10.451;3
128;12;9.42;17.053;27.569;3.5;35.17;31.465;3
128;13;9.635;19.491;16.543;7.483;7.925;20.188;3
128;14;9.535;19.817;16.766;39.451;36.876;2.95;3
128;15;5.376;10.838;27.651;8.925;43.053;20.882;3
128;16;2.944;12.317;3.569;38.101;4.969;50.642;3
128;17;7.73;17.963;11.756;8.971;9.829;55.993;3
128;18;9.933;7.345;27.1;35.68;37.816;5.407;3
128;19;3.144;15.897;21.974;12.609;7.544;57.767;3
128;20;8.615;2.149;7.863;22.076;35.756;20.603;3
129;1;4.985;4.078;17.412;20.089;13.346;37.795;2
129;2;9.178;2.134;14.357;30.624;34.805;46.716;2
129;3;9.17;4.568;18.18;31.81;24.017;44.791;2
129;4;9.548;11.805;22.959;1.513;24.183;13.208;2
129;5;1.042;16.581;1.916;12.575;39.339;3.9;2
129;6;7.253;11.841;10.367;9.594;43.167;57.193;2
129;7;7.425;19.047;17.29;30.381;31.255;56.623;2
129;8;8.532;4.38;12.442;28.78;34.151;24.813;2
129;9;8.131;4.539;26.813;0.537;33.818;40.942;2
129;10;4.854;6.316;26.422;6.488;27.484;44.038;2
129;11;0.261;19.993;9.887;17.337;13.025;58.225;2
129;12;7.32;10.951;9.353;21.437;20.811;48.17;2
129;13;4.466;12.24;8.945;28.089;8.694;57.415;2
129;14;6.814;7.426;29.123;39.235;38.407;22.617;2
129;15;6.714;0.226;12.953;6.151;18.285;32.215;2
129;16;6.176;3.198;18.01;25.866;23.802;46.707;2
129;17;8.303;11.94;5.239;17.021;8.001;26.801;2
129;18;6.774;14.218;25.954;34.397;31.113;50.579;2
129;19;3.862;5.343;28.018;31.071;21.115;22.408;2
129;20;4.753;8.286;11.48;20.061;8.665;5.523;2
130;1;7.877;17.353;22.163;1.297;30.994;43.193;3
130;2;1.807;8.562;20.845;32.687;15.318;18.331;3
130;3;6.12;7.264;17.106;28.919;39.481;21.045;3
130;4;4.786;8.945;16.508;33.035;3.521;41.348;3
130;5;0.989;13.832;16.371;14.853;49.791;13.954;3
130;6;6.528;8.512;22.09;23.398;28.228;9.632;3
130;7;5.292;15.401;4.472;36.524;40.688;29.177;3
130;8;5.434;4.587;13.045;34.034;41.663;4.125;3
130;9;0.1;7.798;7.75;26.76;5.339;57.479;3
130;10;2.084;12.61;1.966;8.758;8.689;55.271;3
130;11;8.033;9.137;29.712;6.718;21.849;55.18;3
130;12;9.919;15.358;26.29;23.655;36.03;10.407;3
130;13;7.424;11.894;9.361;5.367;40.8;0.749;3
130;14;7.494;17.711;24.06;24.514;24.042;5.845;3
130;15;0.427;19.357;17.22;25.965;7.862;23.803;3
130;16;8.247;17.799;22.361;14.71;11.119;35.764;3
130;17;6.636;12.052;7.011;23.456;28.364;54.298;3
130;18;3.036;15.903;27.833;8.822;42.792;12.257;3
130;19;4.946;13.815;22.367;29.879;49.962;34.039;3
130;20;2.846;9.498;13.062;32.466;40.293;44.842;3
131;1;1.209;3.269;24.6;34.788;18.512;25.189;1
131;2;4.582;10.49;28.206;33.751;38.722;46.136;1
131;3;6.832;11.036;28.935;35.559;47.309;53.19;1
131;4;5.01;10.125;3.922;15.943;32.584;29.668;1
131;5;0.829;3.73;22.526;19.344;11.889;1.55;1
131;6;8.556;9.602;27.967;30.453;18.387;7.873;1
131;7;8.162;18.369;14.738;29.71;30.409;39.107;1
131;8;4.413;7.751;7.768;29.203;1.942;56.828;1
131;9;5.104;5.709;6.141;17.191;4.798;44.879;1
131;10;6.074;15.136;10.181;17.646;45.309;22.998;1
131;11;9.915;12.408;5.194;30.229;37.84;8.795;1
131;12;3.281;5.339;18.078;17.032;34.643;20.864;1
131;13;3.309;16.207;14.1;26.331;24.64;26.051;1
131;14;1.202;10.728;4.512;12.44;24.877;39.521;1
131;15;3.067;2.967;4.796;25.245;3.329;59.723;1
131;16;9.025;4.677;24.28;34.468;5.698;5.84;1
131;17;8.705;3.06;28.721;15.132;7.866;3.153;1
131;18;3.366;17.969;3.366;9.489;23.108;25.001;1
131;19;7.716;15.277;6.817;9.219;39.179;55.151;1
131;20;2.054;0.125;17.184;36.265;4.763;40.426;1
132;1;1.161;7.717;18.604;13.491;8.47;52.762;1
132;2;8.745;3.885;26.749;12.176;24.2;37.434;1
132;3;0.853;6.842;7.797;26.645;36.569;5.479;1
132;4;1.472;5.911;6.848;29.247;30.716;31.584;1
132;5;5.952;6.188;9.989;29.343;1.147;8.439;1
132;6;0.418;16.357;28.129;11.073;11.321;45.653;1
132;7;1.102;14.979;9.307;6.415;37.151;2.905;1
132;8;0.576;8.856;21.922;11.9;0.753;7.364;1
132;9;6.13;0.725;23.846;39.722;37.797;59.373;1
132;10;1.861;12.461;10.973;33.871;8.494;27.071;1
132;11;3.954;15.678;7.633;36.202;0.879;46.044;1
132;12;1.91;12.048;26.866;28.717;47.05;32.171;1
132;13;1.491;19.897;17.752;37.407;3.409;45.684;1
132;14;5.794;7.77;25.198;12.1;44.069;51.13;1
132;15;3.748;2.685;9.236;15.509;6.205;56.206;1
132;16;4.715;11.459;12.232;2.304;27.037;28.062;1
132;17;2.038;9.802;13.629;38.649;47.592;53.386;1
132;18;7.044;2.291;3.458;10.346;12.996;39.431;1
132;19;8.144;9.648;5.178;35.449;18.377;30.545;1
132;20;6.95;17.63;1.706;14.068;12.661;15.162;1
133;1;0.656;6.257;6.538;6.194;37.343;12.55;3
133;2;5.144;18.273;10.505;17.511;33.98;50.237;3
133;3;0.998;5.474;26.221;24.17;33.537;47.907;3
133;4;6.384;7.211;3.702;7.117;15.281;16.915;3
133;5;9.21;14.286;14.926;38.47;49.13;21.411;3
133;6;6.56;15.882;25.118;30.717;42.44;21.65;3
133;7;1.2;12.702;23.812;23.076;34.785;47.175;3
133;8;6.362;11.227;9.185;2.105;32.813;32.395;3
133;9;5.517;6.817;1.541;32.16;21.696;47.112;3
133;10;0.803;9.654;23.877;33.994;18.118;54.503;3
133;11;9.865;2.711;20.875;22.402;15.731;26.961;3
133;12;8.109;16.104;28.31;4.245;39.264;2.465;3
133;13;2.689;2.923;12.107;16.992;34.146;7.114;3
133;14;0.371;8.066;19.124;6.281;48.556;41.479;3
133;15;5.882;13.342;1.965;8.618;1.883;44.229;3
133;16;5.961;4.059;28.811;39.217;23.332;17.914;3
133;17;7.937;16.244;29.014;14.472;36.356;19.206;3
133;18;2.299;6.631;29.391;24.842;43.827;9.141;3
133;19;5.26;8.626;12.143;9.576;7.075;10.259;3
133;20;9.064;16.464;18.341;1.046;35.629;23.892;3
134;1;8.326;11.764;2.655;36.961;18.9;31.416;2
134;2;4.865;19.323;28.921;31.418;47.764;49.083;2
134;3;4.878;16.87;1.36;2.619;35.32;5.813;2
134;4;7.364;9.741;4.779;21.289;19.317;26.579;2
134;5;2.377;10.67;21.143;18.726;16.293;55.521;2
134;6;5.174;13.405;21.341;16.168;24.753;57.897;2
134;7;8.032;7.544;15.882;13.147;8.025;0.232;2
134;8;6.554;15.657;9.713;9.438;48.839;14.778;2
134;9;0.347;2.116;21.479;35.348;41.799;13.884;2
134;10;1.93;14.083;7.232;12.544;14.057;2.609;2
134;11;6.034;19.577;1.438;36.918;42.617;35.443;2
134;12;8.089;11.536;12.161;10.119;6.324;54.912;2
134;13;5.571;9.81;26.203;11.073;43.876;10.898;2
134;14;6.498;18.843;19.321;32.719;7.685;33.6;2
134;15;1.849;15.21;3.536;22.819;31.095;1.399;2
134;16;4.461;8.188;5.385;13.815;21.402;2.1;2
134;17;6.182;5.032;25.311;14.771;6.473;49.705;2
134;18;3.715;3.238;2.059;19.131;45.195;33.06;2
134;19;9.131;5.557;3.663;6.934;26.438;38.51;2
134;20;6.883;7.83;15.328;17.172;40.382;31.183;2
135;1;6.835;14.506;9.61;13.939;49.196;37.557;3
135;2;9.704;0.183;16.676;0.984;26.055;33.811;3
135;3;2.172;19.824;17.794;4.984;37.766;45.529;3
135;4;1.353;13.947;11.814;17.17;35.677;10.187;3
135;5;6.155;1.418;12.963;12.621;22.174;37.092;3
135;6;6.306;1.874;19.015;0.199;26.529;42.133;3
135;7;1.825;1.544;11.767;35.957;47.719;53.995;3
135;8;7.488;15.181;24.708;39.509;18.707;13.257;3
135;9;6.057;13.784;8.384;34.942;47.562;17.927;3
135;10;8.468;18.369;12.507;20.328;39.269;56.926;3
135;11;2.423;17.764;15.363;16.909;37.247;47.877;3
135;12;8.51;14.2;0.132;18.992;26.597;31.574;3
135;13;3.114;2.804;28.981;1.643;41.841;12.006;3
135;14;1.658;5.099;7.885;17.895;4.341;4.588;3
135;15;0.658;18.354;15.107;33.695;40.796;20.216;3
135;16;0.742;10.405;20.451;5.852;24.389;53.972;3
135;17;5.008;9.733;19.535;2.76;14.847;47.595;3
135;18;6.917;6.26;10.801;37.968;14.993;13.738;3
135;19;7.482;18.305;7.538;8.317;29.198;32.838;3
135;20;8.429;12.632;28.218;11.104;12.672;53.052;3
136;1;3.328;3.19;0.863;8.983;34.211;7.887;2
136;2;1.438;18.366;8.578;24.091;42.096;46.956;2
136;3;8.416;10.448;3.1;36.929;48.782;28.84;2
136;4;7.534;5.377;11.626;11.29;46.512;59.634;2
136;5;5.016;18.039;17.024;38.573;30.366;21.164;2
136;6;6.047;8.987;9.249;7.784;5.347;51.939;2
136;7;5.521;0.925;6.23;28.94;38.295;47.471;2
136;8;9.103;2.186;8.766;11.492;46.098;41.996;2
136;9;2.732;2.301;21.874;9.058;24.963;0.95;2
136;10;1.315;8.446;18.914;33.243;15.745;48.32;2
136;11;3.428;15.379;18.051;28.862;35.087;0.339;2
136;12;9.042;10.008;16.019;8.277;19.688;20.321;2
136;13;9.417;3.059;17.192;26.645;12.808;21.033;2
136;14;5.544;5.416;2.027;32.947;2.927;7.222;2
136;15;6.698;10.239;6.269;31.594;17.487;28.168;2
136;16;0.553;9.266;9.655;2.987;27.568;12.889;2
136;17;7.358;4.944;12.479;35.226;49.03;23.106;2
136;18;2.159;15.323;25.875;35.422;4.742;54.826;2
136;19;4.465;18.983;17.998;6.562;42.634;33.634;2
136;20;2.863;17.728;16.201;29.666;3.447;23.55;2
137;1;0.56;13.953;21.564;23.007;47.834;19.379;3
137;2;8.719;15.381;1.696;32.119;3.91;4.381;3
137;3;8.491;12.228;8.869;10.415;41.044;51.062;3
137;4;7.233;5.489;19.615;5.294;14.177;6.242;3
137;5;8.139;10.626;0.354;11.43;27.482;23.528;3
137;6;5.644;15.845;28.111;30.583;20.802;11.533;3
137;7;6.509;19.282;20.448;20.679;1.95;29.346;3
137;8;5.792;18.4;1.79;34.522;34.339;31.146;3
137;9;9.989;13.099;19.798;13.864;20.939;13.929;3
137;10;7.898;4.473;26.382;14.141;20.881;8.579;3
137;11;1.266;12.453;25.485;25.516;31.075;35.11;3
137;12;9.36;8.079;7.472;3.22;49.818;23.838;3
137;13;4.647;13.825;29.687;22.679;36.9;36.424;3
137;14;2.063;3.593;16.56;37.754;24.487;45.096;3
137;15;7.477;6.337;11.396;15.189;40.706;45.785;3
137;16;5.004;0.444;4.106;20.653;32.083;56.535;3
137;17;8.159;12.896;25.367;9.487;25.62;17.136;3
137;18;9.532;12.623;21.989;14.572;23.316;50.023;3
137;19;2.322;6.718;18.809;25.118;29.995;8.224;3
137;20;4.17;11.013;1.198;33.483;43.865;55.57;3
138;1;4.057;11.997;19.216;34.446;9.577;29.653;1
138;2;2.64;10.461;6.55;10.841;24.829;58.201;1
138;3;4.126;1.877;26.373;17.025;0.111;15.585;1
138;4;2.29;11.724;2.513;17.531;15.963;26.972;1
138;5;9.74;3.259;16.821;0.784;28.753;31.346;1
138;6;8.988;8.528;2.495;13.65;42.54;40.527;1
138;7;2.433;12.256;11.519;25.818;17.124;59.958;1
138;8;8.615;1.101;16.416;31.224;32.373;53.694;1
138;9;8.458;10.19;26.875;31.563;48.493;39.178;1
138;10;5.132;19.081;23.17;15.407;20.487;24.972;1
138;11;9.832;9.515;28.671;0.716;30.957;8.274;1
138;12;3.117;4.239;5.047;11.929;19.966;12.386;1
138;13;2.106;4.26;14.956;18.021;14.365;58.058;1
138;14;4.499;5.444;28.171;15.352;8.918;48.001;1
138;15;6.085;9.226;21.721;4.445;11.155;33.26;1
138;16;8.698;3.872;21.855;38.42;28.404;43.471;1
138;17;1.849;9.782;1.3;11.911;33.032;17.314;1
138;18;9.616;7.791;3.403;31.155;38.75;4.359;1
138;19;4.411;2.102;12.304;38.601;1.695;21.056;1
138;20;5.583;6.227;7.834;20.346;7.844;57.445;1
139;1;4.484;3.319;7.183;12.597;15.067;43.403;3
139;2;9.844;18.319;4.204;38.173;43.127;7.416;3
139;3;1.998;0.708;14.81;1.384;24.707;9.338;3
139;4;4.286;14.108;25.373;31.62;8.5;48.458;3
139;5;2.776;12.286;29.592;36.393;33.114;41.99;3
139;6;5.207;17.509;8.961;19.271;5.732;26.708;3
139;7;3.858;13.123;27.161;7.631;19.62;9.216;3
139;8;4.336;14.481;19.628;18.909;28.861;57.696;3
139;9;1.302;6.079;20.44;34.285;28.848;41.341;3
139;10;0.288;1.431;26.501;21.505;13.156;5.639;3
139;11;4.183;9.725;5.041;6.421;37.12;41.501;3
139;12;8.783;8.061;7.42;20.964;45.1;35.326;3
139;13;1.422;5.665;18.974;20.727;1.199;36.411;3
139;14;5.552;4.311;20.807;20.23;43.106;35.826;3
139;15;2.775;18.408;1.199;21.427;19.133;52.514;3
139;16;5.394;3.2;24.678;15.3;40.359;46.259;3
139;17;1.763;6.816;8.032;18.494;34.821;39.079;3
139;18;1.315;3.06;11.677;35.537;6.711;26.395;3
139;19;5.222;16.618;17.207;20.507;36.704;3.54;3
139;20;1.671;5.956;29.85;23.305;37.367;33.802;3
140;1;5.718;17.97;14.981;20.774;39.599;41.676;2
140;2;7.995;18.982;0.452;28.009;17.375;51.618;2
140;3;5.449;13.054;15.029;7.888;2.68;50.802;2
140;4;1.373;16.618;21.046;32.059;33.608;2.754;2
140;5;3.592;5.747;14.913;31.855;46.844;41.488;2
140;6;9.446;10.335;17.353;23.153;37.641;20.001;2
140;7;6.921;15.671;9.728;23.668;23.884;59.217;2
140;8;1.403;14.572;11.6;28.853;38.26;45.03;2
140;9;7.344;19.158;23.508;16.92;9.758;32.021;2
140;10;7.47;11.884;6.584;18.813;26.752;35.341;2
140;11;3.169;13.062;5.748;19.322;2.958;23.478;2
140;12;2.068;9.581;24.497;6.022;7.572;29.973;2
140;13;8.213;0.852;8.046;37.988;45.167;15.257;2
140;14;4.096;11.476;9.902;30.754;30.748;22.78;2
140;15;2.591;11.759;21.19;15.112;32.673;31.848;2
